id,ticket_id,user_id,vehicle_id,jo_date,date_arrived,date_promised,started_at,completed_at,released_at,estimated_duration,actual_duration,estimated_grand_total,actual_grand_total,partial_payment,balance,status,quotation_notes,quotation_approved
1653,1653,1477,2055,2021-01-13,2021-01-13 16:31:49.486015,2021-01-13 20:31:49.486015,2021-01-13 16:44:49.486015,2026-06-01 16:31:49.486015,2026-07-18 16:31:49.486015,00:04:13,00:03:14,480.59,394.80,229.58,165.22,completed,"Scenario B – low-cost, quick-service job order.",True
1654,1654,1478,2057,2017-12-01,2017-12-01 16:31:49.486015,2017-12-01 20:31:49.486015,2017-12-01 16:41:49.486015,2026-06-01 16:31:49.486015,2026-06-26 16:31:49.486015,00:04:28,00:05:35,330.90,699.01,0.00,699.01,released,"Scenario B – low-cost, quick-service job order.",True
1655,1655,1479,2059,2023-09-29,2023-09-29 16:31:49.486015,2023-09-29 20:31:49.486015,2023-09-29 16:59:49.486015,2026-03-12 16:31:49.486015,2026-05-01 16:31:49.486015,00:02:27,00:04:50,434.89,687.75,0.00,687.75,released,"Scenario B – low-cost, quick-service job order.",True
1656,1656,1480,2061,2020-06-04,2020-06-04 16:31:49.486015,2020-06-04 20:31:49.486015,2020-06-04 16:59:49.486015,2026-05-17 16:31:49.486015,2026-05-09 16:31:49.486015,00:01:06,00:04:37,462.96,462.02,108.52,353.50,released,"Scenario B – low-cost, quick-service job order.",True
1657,1657,1481,2063,2025-12-23,2025-12-23 16:31:49.486015,2025-12-23 20:31:49.486015,2025-12-23 16:52:49.486015,2026-05-06 16:31:49.486015,2026-04-06 16:31:49.486015,00:04:37,00:09:25,558.97,483.51,0.00,483.51,released,"Scenario B – low-cost, quick-service job order.",True
1658,1658,1482,2065,2024-03-12,2024-03-12 16:31:49.486015,2024-03-12 20:31:49.486015,2024-03-12 16:57:49.486015,2026-03-22 16:31:49.486015,2026-04-12 16:31:49.486015,00:03:38,00:06:47,494.99,693.03,0.00,693.03,released,"Scenario B – low-cost, quick-service job order.",True
1659,1659,1483,2067,2025-05-14,2025-05-14 16:31:49.486015,2025-05-14 20:31:49.486015,2025-05-14 16:59:49.486015,2026-02-26 16:31:49.486015,2026-04-20 16:31:49.486015,00:01:23,00:02:13,543.04,608.99,251.43,357.56,released,"Scenario B – low-cost, quick-service job order.",True
1660,1660,1484,2069,2024-05-19,2024-05-19 16:31:49.486015,2024-05-19 20:31:49.486015,2024-05-19 16:47:49.486015,2026-07-11 16:31:49.486015,2026-07-18 16:31:49.486015,00:01:27,00:05:50,708.98,864.90,505.55,359.35,released,"Scenario B – low-cost, quick-service job order.",True
1661,1661,1485,2071,2023-11-01,2023-11-01 16:31:49.486015,2023-11-01 20:31:49.486015,2023-11-01 16:50:49.486015,2026-06-16 16:31:49.486015,2026-07-22 16:31:49.486015,00:01:00,00:08:31,755.72,657.63,0.00,657.63,released,"Scenario B – low-cost, quick-service job order.",True
1662,1662,1486,2073,2021-04-14,2021-04-14 16:31:49.486015,2021-04-14 20:31:49.486015,2021-04-14 16:46:49.486015,,,00:02:27,,560.57,569.69,0.00,569.69,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1663,1663,1487,2075,2021-03-06,2021-03-06 16:31:49.486015,2021-03-06 20:31:49.486015,2021-03-06 16:46:49.486015,2026-04-11 16:31:49.486015,2026-02-19 16:31:49.486015,00:04:55,00:09:08,396.95,468.71,0.00,468.71,released,"Scenario B – low-cost, quick-service job order.",True
1664,1664,1488,2077,2017-01-06,2017-01-06 16:31:49.486015,2017-01-06 20:31:49.486015,2017-01-06 16:58:49.486015,2025-10-24 16:31:49.486015,2025-01-20 16:31:49.486015,00:03:29,00:06:38,587.58,635.39,0.00,635.39,released,"Scenario B – low-cost, quick-service job order.",True
1665,1665,1489,2079,2022-12-08,2022-12-08 16:31:49.486015,2022-12-08 20:31:49.486015,2022-12-08 16:57:49.486015,2026-04-21 16:31:49.486015,2026-04-21 16:31:49.486015,00:03:26,00:03:12,259.73,301.80,548.22,-246.42,released,"Scenario B – low-cost, quick-service job order.",True
1666,1666,1490,2081,2023-12-23,2023-12-23 16:31:49.486015,2023-12-23 20:31:49.486015,2023-12-23 17:00:49.486015,2026-03-02 16:31:49.486015,2026-02-09 16:31:49.486015,00:01:08,00:05:46,507.15,625.43,0.00,625.43,released,"Scenario B – low-cost, quick-service job order.",True
1667,1667,1491,2083,2018-06-11,2018-06-11 16:31:49.486015,2018-06-11 20:31:49.486015,2018-06-11 16:55:49.486015,2026-05-11 16:31:49.486015,2026-06-14 16:31:49.486015,00:04:07,00:06:36,460.99,595.25,201.73,393.52,released,"Scenario B – low-cost, quick-service job order.",True
1669,1669,1493,2087,2018-09-17,2018-09-17 16:31:49.486015,2018-09-17 20:31:49.486015,2018-09-17 16:46:49.486015,2026-07-07 16:31:49.486015,2026-07-18 16:31:49.486015,00:01:39,00:06:12,491.23,570.30,0.00,570.30,released,"Scenario B – low-cost, quick-service job order.",True
1670,1670,1494,2089,2026-01-14,2026-01-14 16:31:49.486015,2026-01-14 20:31:49.486015,2026-01-14 16:47:49.486015,2026-07-21 16:31:49.486015,2026-08-04 16:31:49.486015,00:01:14,00:04:02,701.91,382.81,0.00,382.81,released,"Scenario B – low-cost, quick-service job order.",True
1671,1671,1495,2091,2024-12-27,2024-12-27 16:31:49.486015,2024-12-27 20:31:49.486015,2024-12-27 16:43:49.486015,2026-03-12 16:31:49.486015,2026-02-15 16:31:49.486015,00:04:57,00:09:45,469.96,823.71,0.00,823.71,released,"Scenario B – low-cost, quick-service job order.",True
1672,1672,1496,2093,2019-03-23,2019-03-23 16:31:49.486015,2019-03-23 20:31:49.486015,2019-03-23 16:44:49.486015,2026-06-28 16:31:49.486015,2026-07-08 16:31:49.486015,00:01:54,00:09:55,502.13,277.81,0.00,277.81,completed,"Scenario B – low-cost, quick-service job order.",True
1673,1673,1497,2095,2021-01-27,2021-01-27 16:31:49.486015,2021-01-27 20:31:49.486015,2021-01-27 16:55:49.486015,2026-05-11 16:31:49.486015,2026-07-21 16:31:49.486015,00:03:19,00:05:02,570.21,890.05,0.00,890.05,released,"Scenario B – low-cost, quick-service job order.",True
1674,1674,1498,2097,2020-01-21,2020-01-21 16:31:49.486015,2020-01-21 20:31:49.486015,2020-01-21 16:58:49.486015,2026-05-09 16:31:49.486015,2026-06-05 16:31:49.486015,00:03:24,00:07:46,626.72,762.68,0.00,762.68,released,"Scenario B – low-cost, quick-service job order.",True
1675,1675,1499,2099,2017-01-24,2017-01-24 16:31:49.486015,2017-01-24 20:31:49.486015,2017-01-24 16:58:49.486015,2026-04-15 16:31:49.486015,2026-02-09 16:31:49.486015,00:04:07,00:09:40,762.92,696.26,0.00,696.26,released,"Scenario B – low-cost, quick-service job order.",True
1676,1676,1500,2101,2016-12-02,2016-12-02 16:31:49.486015,2016-12-02 20:31:49.486015,2016-12-02 16:53:49.486015,2026-04-23 16:31:49.486015,2026-02-11 16:31:49.486015,00:01:46,00:08:01,516.95,588.90,0.00,588.90,released,"Scenario B – low-cost, quick-service job order.",True
1677,1677,1501,2103,2020-10-05,2020-10-05 16:31:49.486015,2020-10-05 20:31:49.486015,2020-10-05 16:49:49.486015,2025-08-13 16:31:49.486015,2025-06-25 16:31:49.486015,00:01:46,00:08:33,438.55,486.60,0.00,486.60,released,"Scenario B – low-cost, quick-service job order.",True
1678,1678,1502,2105,2018-04-16,2018-04-16 16:31:49.486015,2018-04-16 20:31:49.486015,2018-04-16 16:56:49.486015,2026-05-04 16:31:49.486015,2026-04-12 16:31:49.486015,00:04:34,00:08:04,543.17,593.08,0.00,593.08,released,"Scenario B – low-cost, quick-service job order.",True
1679,1679,1503,2107,2025-09-05,2025-09-05 16:31:49.486015,2025-09-05 20:31:49.486015,2025-09-05 16:54:49.486015,2026-05-26 16:31:49.486015,2026-07-16 16:31:49.486015,00:01:22,00:09:43,526.73,615.33,0.00,615.33,released,"Scenario B – low-cost, quick-service job order.",True
1680,1680,1504,2109,2018-08-23,2018-08-23 16:31:49.486015,2018-08-23 20:31:49.486015,2018-08-23 16:44:49.486015,2026-05-22 16:31:49.486015,2026-07-10 16:31:49.486015,00:02:04,00:06:18,543.88,502.93,0.00,502.93,released,"Scenario B – low-cost, quick-service job order.",True
1681,1681,1505,2111,2018-06-28,2018-06-28 16:31:49.486015,2018-06-28 20:31:49.486015,2018-06-28 16:54:49.486015,2026-05-28 16:31:49.486015,2026-05-20 16:31:49.486015,00:03:32,00:02:49,289.40,691.86,0.00,691.86,released,"Scenario B – low-cost, quick-service job order.",True
1682,1682,1506,2113,2023-11-06,2023-11-06 16:31:49.486015,2023-11-06 20:31:49.486015,2023-11-06 16:51:49.486015,2026-07-25 16:31:49.486015,2026-06-13 16:31:49.486015,00:04:41,00:09:59,276.66,591.61,0.00,591.61,completed,"Scenario B – low-cost, quick-service job order.",True
1683,1683,1507,2115,2022-05-07,2022-05-07 16:31:49.486015,2022-05-07 20:31:49.486015,2022-05-07 16:55:49.486015,2026-06-30 16:31:49.486015,2026-07-20 16:31:49.486015,00:01:24,00:05:51,303.53,334.36,420.20,-85.84,completed,"Scenario B – low-cost, quick-service job order.",True
1684,1684,1508,2117,2024-11-24,2024-11-24 16:31:49.486015,2024-11-24 20:31:49.486015,2024-11-24 17:00:49.486015,2026-05-16 16:31:49.486015,2026-07-31 16:31:49.486015,00:01:16,00:04:14,604.30,524.57,511.00,13.57,completed,"Scenario B – low-cost, quick-service job order.",True
1685,1685,1509,2119,2024-08-12,2024-08-12 16:31:49.486015,2024-08-12 20:31:49.486015,2024-08-12 16:41:49.486015,2026-06-10 16:31:49.486015,2026-05-12 16:31:49.486015,00:01:15,00:05:30,449.81,403.43,0.00,403.43,completed,"Scenario B – low-cost, quick-service job order.",True
1686,1686,1510,2121,2024-12-27,2024-12-27 16:31:49.486015,2024-12-27 20:31:49.486015,2024-12-27 16:44:49.486015,,,00:03:09,,666.25,716.80,0.00,716.80,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1687,1687,1511,2123,2024-02-12,2024-02-12 16:31:49.486015,2024-02-12 20:31:49.486015,2024-02-12 16:45:49.486015,,,00:04:49,,349.70,610.45,530.10,80.35,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1688,1688,1512,2125,2020-10-01,2020-10-01 16:31:49.486015,2020-10-01 20:31:49.486015,2020-10-01 16:55:49.486015,2026-07-20 16:31:49.486015,2026-07-18 16:31:49.486015,00:04:02,00:06:28,679.94,397.67,568.60,-170.93,released,"Scenario B – low-cost, quick-service job order.",True
1689,1689,1513,2127,2026-01-06,2026-01-06 16:31:49.486015,2026-01-06 20:31:49.486015,2026-01-06 16:57:49.486015,2026-06-05 16:31:49.486015,2026-07-19 16:31:49.486015,00:02:09,00:07:20,687.92,675.97,0.00,675.97,released,"Scenario B – low-cost, quick-service job order.",True
1690,1690,1514,2129,2025-10-12,2025-10-12 16:31:49.486015,2025-10-12 20:31:49.486015,2025-10-12 16:55:49.486015,2024-06-03 16:31:49.486015,2025-04-07 16:31:49.486015,00:01:00,00:06:33,596.74,437.97,0.00,437.97,released,"Scenario B – low-cost, quick-service job order.",True
1691,1691,1515,2131,2020-08-25,2020-08-25 16:31:49.486015,2020-08-25 20:31:49.486015,2020-08-25 16:42:49.486015,2026-07-16 16:31:49.486015,2026-06-02 16:31:49.486015,00:03:40,00:02:43,649.46,653.37,0.00,653.37,released,"Scenario B – low-cost, quick-service job order.",True
1692,1692,1516,2133,2021-06-28,2021-06-28 16:31:49.486015,2021-06-28 20:31:49.486015,2021-06-28 16:46:49.486015,2026-07-03 16:31:49.486015,2026-07-01 16:31:49.486015,00:04:28,00:05:35,404.13,902.99,0.00,902.99,released,"Scenario B – low-cost, quick-service job order.",True
1693,1693,1517,2135,2023-04-23,2023-04-23 16:31:49.486015,2023-04-23 20:31:49.486015,2023-04-23 16:47:49.486015,2026-07-09 16:31:49.486015,2026-06-14 16:31:49.486015,00:02:55,00:09:10,647.45,615.79,208.88,406.91,released,"Scenario B – low-cost, quick-service job order.",True
1694,1694,1518,2137,2020-07-22,2020-07-22 16:31:49.486015,2020-07-22 20:31:49.486015,2020-07-22 16:51:49.486015,2026-06-25 16:31:49.486015,2026-05-28 16:31:49.486015,00:04:20,00:03:09,384.97,700.40,0.00,700.40,released,"Scenario B – low-cost, quick-service job order.",True
1695,1695,1519,2139,2024-03-07,2024-03-07 16:31:49.486015,2024-03-07 20:31:49.486015,2024-03-07 16:49:49.486015,2026-05-28 16:31:49.486015,2026-06-01 16:31:49.486015,00:03:47,00:06:39,223.00,853.72,0.00,853.72,completed,"Scenario B – low-cost, quick-service job order.",True
1696,1696,1520,2141,2016-12-31,2016-12-31 16:31:49.486015,2016-12-31 20:31:49.486015,2016-12-31 16:55:49.486015,,,00:03:47,,594.53,270.46,0.00,270.46,in_progress,"Scenario B – low-cost, quick-service job order.",True
1697,1697,1521,2143,2023-10-26,2023-10-26 16:31:49.486015,2023-10-26 20:31:49.486015,2023-10-26 16:49:49.486015,2026-07-22 16:31:49.486015,2026-07-24 16:31:49.486015,00:01:39,00:03:48,315.56,533.89,0.00,533.89,released,"Scenario B – low-cost, quick-service job order.",True
1698,1698,1522,2145,2016-11-23,2016-11-23 16:31:49.486015,2016-11-23 20:31:49.486015,2016-11-23 16:52:49.486015,2026-06-29 16:31:49.486015,2026-06-11 16:31:49.486015,00:02:06,00:08:03,443.08,791.12,0.00,791.12,released,"Scenario B – low-cost, quick-service job order.",True
1699,1699,1523,2147,2020-11-02,2020-11-02 16:31:49.486015,2020-11-02 20:31:49.486015,2020-11-02 16:54:49.486015,,,00:02:08,,614.74,650.23,0.00,650.23,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1700,1700,1524,2149,2025-07-17,2025-07-17 16:31:49.486015,2025-07-17 20:31:49.486015,2025-07-17 16:42:49.486015,2026-01-08 16:31:49.486015,2024-02-26 16:31:49.486015,00:03:55,00:05:47,498.48,773.22,0.00,773.22,released,"Scenario B – low-cost, quick-service job order.",True
1701,1701,1525,2151,2024-03-27,2024-03-27 16:31:49.486015,2024-03-27 20:31:49.486015,2024-03-27 17:00:49.486015,2025-03-31 16:31:49.486015,2024-10-11 16:31:49.486015,00:01:04,00:08:38,603.35,780.45,0.00,780.45,released,"Scenario B – low-cost, quick-service job order.",True
1702,1702,1526,2153,2023-05-26,2023-05-26 16:31:49.486015,2023-05-26 20:31:49.486015,2023-05-26 16:43:49.486015,2025-05-11 16:31:49.486015,2024-10-27 16:31:49.486015,00:04:42,00:08:19,610.29,307.14,0.00,307.14,released,"Scenario B – low-cost, quick-service job order.",True
1703,1703,1527,2155,2025-04-14,2025-04-14 16:31:49.486015,2025-04-14 20:31:49.486015,2025-04-14 16:45:49.486015,2026-07-20 16:31:49.486015,2026-05-30 16:31:49.486015,00:01:59,00:02:10,448.43,489.25,0.00,489.25,completed,"Scenario B – low-cost, quick-service job order.",True
1704,1704,1528,2157,2019-11-29,2019-11-29 16:31:49.486015,2019-11-29 20:31:49.486015,2019-11-29 16:57:49.486015,2025-06-23 16:31:49.486015,2025-09-11 16:31:49.486015,00:03:32,00:04:24,511.97,900.72,0.00,900.72,released,"Scenario B – low-cost, quick-service job order.",True
1705,1705,1529,2159,2018-02-26,2018-02-26 16:31:49.486015,2018-02-26 20:31:49.486015,2018-02-26 16:51:49.486015,2026-06-10 16:31:49.486015,2026-07-21 16:31:49.486015,00:01:09,00:03:19,416.74,705.80,0.00,705.80,released,"Scenario B – low-cost, quick-service job order.",True
1706,1706,1530,2161,2017-07-31,2017-07-31 16:31:49.486015,2017-07-31 20:31:49.486015,2017-07-31 16:58:49.486015,2026-06-15 16:31:49.486015,2026-06-17 16:31:49.486015,00:01:39,00:03:58,702.07,560.87,330.67,230.20,released,"Scenario B – low-cost, quick-service job order.",True
1707,1707,1531,2163,2023-12-25,2023-12-25 16:31:49.486015,2023-12-25 20:31:49.486015,2023-12-25 16:45:49.486015,2026-07-20 16:31:49.486015,2026-07-03 16:31:49.486015,00:04:46,00:05:07,670.27,690.57,0.00,690.57,released,"Scenario B – low-cost, quick-service job order.",True
1708,1708,1532,2165,2022-04-27,2022-04-27 16:31:49.486015,2022-04-27 20:31:49.486015,2022-04-27 16:51:49.486015,,,00:04:04,,606.74,700.79,0.00,700.79,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1709,1709,1533,2167,2021-02-04,2021-02-04 16:31:49.486015,2021-02-04 20:31:49.486015,2021-02-04 16:53:49.486015,2025-01-08 16:31:49.486015,2026-01-26 16:31:49.486015,00:03:49,00:05:45,659.86,609.68,0.00,609.68,released,"Scenario B – low-cost, quick-service job order.",True
1710,1710,1534,2169,2016-11-16,2016-11-16 16:31:49.486015,2016-11-16 20:31:49.486015,2016-11-16 16:57:49.486015,2026-07-08 16:31:49.486015,2026-05-10 16:31:49.486015,00:01:13,00:02:03,624.21,664.04,0.00,664.04,released,"Scenario B – low-cost, quick-service job order.",True
1711,1711,1535,2171,2022-12-26,2022-12-26 16:31:49.486015,2022-12-26 20:31:49.486015,2022-12-26 16:46:49.486015,2026-06-01 16:31:49.486015,2026-06-19 16:31:49.486015,00:01:33,00:05:54,258.03,457.69,421.60,36.09,released,"Scenario B – low-cost, quick-service job order.",True
1712,1712,1536,2173,2018-09-09,2018-09-09 16:31:49.486015,2018-09-09 20:31:49.486015,2018-09-09 16:52:49.486015,,,00:04:17,,525.71,331.09,0.00,331.09,inspecting,"Scenario B – low-cost, quick-service job order.",True
1713,1713,1537,2175,2018-04-24,2018-04-24 16:31:49.486015,2018-04-24 20:31:49.486015,2018-04-24 16:56:49.486015,2026-05-12 16:31:49.486015,2026-06-26 16:31:49.486015,00:03:12,00:04:06,512.31,665.71,0.00,665.71,released,"Scenario B – low-cost, quick-service job order.",True
1714,1714,1538,2177,2020-03-20,2020-03-20 16:31:49.486015,2020-03-20 20:31:49.486015,2020-03-20 16:53:49.486015,,,00:03:21,,530.45,631.93,0.00,631.93,pending_customer_approval,"Scenario B – low-cost, quick-service job order.",True
1715,1715,1539,2179,2020-07-28,2020-07-28 16:31:49.486015,2020-07-28 20:31:49.486015,2020-07-28 16:52:49.486015,2026-06-06 16:31:49.486015,2026-05-31 16:31:49.486015,00:02:31,00:05:41,538.11,723.14,0.00,723.14,released,"Scenario B – low-cost, quick-service job order.",True
1716,1716,1540,2181,2023-11-20,2023-11-20 16:31:49.486015,2023-11-20 20:31:49.486015,2023-11-20 16:52:49.486015,2026-06-17 16:31:49.486015,2026-05-28 16:31:49.486015,00:01:44,00:07:38,499.55,467.54,0.00,467.54,released,"Scenario B – low-cost, quick-service job order.",True
1717,1717,1541,2183,2023-12-18,2023-12-18 16:31:49.486015,2023-12-18 20:31:49.486015,2023-12-18 16:43:49.486015,2026-05-06 16:31:49.486015,2026-03-18 16:31:49.486015,00:02:11,00:04:14,438.80,524.89,0.00,524.89,released,"Scenario B – low-cost, quick-service job order.",True
1718,1718,1542,2185,2023-08-10,2023-08-10 16:31:49.486015,2023-08-10 20:31:49.486015,2023-08-10 16:55:49.486015,2026-06-04 16:31:49.486015,2026-07-11 16:31:49.486015,00:01:38,00:09:01,547.10,913.88,0.00,913.88,completed,"Scenario B – low-cost, quick-service job order.",True
1719,1719,1543,2187,2025-02-28,2025-02-28 16:31:49.486015,2025-02-28 20:31:49.486015,2025-02-28 16:50:49.486015,2026-07-15 16:31:49.486015,2026-05-22 16:31:49.486015,00:03:28,00:07:25,415.22,354.13,0.00,354.13,released,"Scenario B – low-cost, quick-service job order.",True
1720,1720,1544,2189,2018-05-26,2018-05-26 16:31:49.486015,2018-05-26 20:31:49.486015,2018-05-26 16:57:49.486015,2026-04-18 16:31:49.486015,2026-05-04 16:31:49.486015,00:03:56,00:07:36,622.99,670.81,156.49,514.32,released,"Scenario B – low-cost, quick-service job order.",True
1721,1721,1545,2191,2024-05-04,2024-05-04 16:31:49.486015,2024-05-04 20:31:49.486015,2024-05-04 16:54:49.486015,2026-08-04 16:31:49.486015,2026-07-10 16:31:49.486015,00:02:49,00:09:53,590.32,652.91,0.00,652.91,released,"Scenario B – low-cost, quick-service job order.",True
1722,1722,1546,2193,2019-10-08,2019-10-08 16:31:49.486015,2019-10-08 20:31:49.486015,2019-10-08 16:59:49.486015,2026-05-12 16:31:49.486015,2026-07-29 16:31:49.486015,00:02:37,00:09:08,341.86,790.81,0.00,790.81,released,"Scenario B – low-cost, quick-service job order.",True
1723,1723,1547,2195,2021-09-13,2021-09-13 16:31:49.486015,2021-09-13 20:31:49.486015,2021-09-13 16:52:49.486015,2026-06-13 16:31:49.486015,2026-07-23 16:31:49.486015,00:03:28,00:08:55,668.01,494.10,0.00,494.10,released,"Scenario B – low-cost, quick-service job order.",True
1724,1724,1548,2197,2019-08-04,2019-08-04 16:31:49.486015,2019-08-04 20:31:49.486015,2019-08-04 16:44:49.486015,2026-05-10 16:31:49.486015,2026-06-04 16:31:49.486015,00:03:34,00:06:24,586.39,810.48,0.00,810.48,released,"Scenario B – low-cost, quick-service job order.",True
1725,1725,1549,2199,2019-02-11,2019-02-11 16:31:49.486015,2019-02-11 20:31:49.486015,2019-02-11 16:54:49.486015,2026-07-10 16:31:49.486015,2026-06-22 16:31:49.486015,00:02:41,00:05:16,456.14,344.31,0.00,344.31,released,"Scenario B – low-cost, quick-service job order.",True
1726,1726,1550,2201,2023-04-08,2023-04-08 16:31:49.486015,2023-04-08 20:31:49.486015,2023-04-08 16:57:49.486015,2026-05-13 16:31:49.486015,2026-06-13 16:31:49.486015,00:04:03,00:09:07,573.53,443.17,0.00,443.17,released,"Scenario B – low-cost, quick-service job order.",True
