id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
2226,1284,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:59:37,03:38:00,3.54,21.61,5317.19,5123.134011568775
2227,1285,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:18:29,03:46:00,3.73,22.44,5590.81,7177.744288453245
2228,1286,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:16:06,05:19:00,4.74,9.89,7102.63,7740.296009126001
2229,1287,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:48:21,03:30:00,3.21,6.76,4810.94,6205.9665151298195
2230,1288,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:50:46,05:17:00,4.23,13.01,6338.49,8178.656336906313
2231,1289,1,Complete automatic transmission rebuild with torque converter replacement.,03:47:04,03:46:00,3.25,11.09,4875.22,6121.667603590358
2232,1290,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:08:02,05:04:00,5.00,9.33,7500.0,8879.823499259068
2233,1291,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:45:06,04:40:00,4.07,8.61,6106.53,6036.88416285635
2234,1292,1,Complete automatic transmission rebuild with torque converter replacement.,03:09:07,05:00:00,4.06,18.94,6082.61,7894.922769360928
2235,1293,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:48:47,04:36:00,4.21,6.39,6311.27,6308.952901367624
2738,1586,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:18:25,01:51:00,1.95,0.04,2606.35,2708.3706595022727
2739,1586,5,Quick oil and filter change — standard 4L synthetic oil used.,00:05:49,02:20:00,1.98,0.08,2642.96,3074.4919820143973
2740,1587,5,Engine bay wash and basic undercarriage inspection.,00:12:19,01:17:00,1.47,0.03,1960.17,2229.319407445789
2236,1294,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:01:53,06:05:00,5.00,16.49,7500.0,9934.115675359704
2237,1295,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:32:16,05:27:00,3.41,6.45,5119.98,6876.3058139942605
2238,1296,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:41:30,05:15:00,4.49,16.48,6728.14,6560.188365201098
2239,1297,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:18:53,04:23:00,3.92,13.56,5877.65,7663.952779075983
2240,1298,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:12:56,05:28:00,4.59,15.00,6879.39,8470.718480877009
2241,1299,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:43:54,04:05:00,3.15,19.19,4720.84,5505.649077046686
2242,1300,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:06:18,05:11:00,4.24,11.34,6358.26,5770.554477570576
2243,1301,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:38:40,04:35:00,4.36,14.48,6543.7,7962.412550432041
2244,1302,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:55:30,04:12:00,5.00,9.36,7500.0,7173.106805573693
2245,1303,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:09:23,03:02:00,3.09,12.01,4631.47,4588.926945742875
2246,1304,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:34:33,05:03:00,4.02,18.20,6034.7,7460.261369752096
2247,1305,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:56:45,04:36:00,3.42,13.62,5126.51,5050.0838453108045
2248,1306,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:43:07,04:25:00,3.96,22.81,5935.31,7637.506599670362
2249,1307,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:31:07,04:14:00,3.88,12.15,5819.67,5964.333640411828
2250,1308,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:25:33,05:17:00,4.08,17.22,6115.77,7150.221544957822
2251,1309,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:11:57,04:28:00,4.24,19.58,6355.37,7712.237039548091
2252,1310,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:27:03,04:45:00,4.18,11.31,6266.09,7959.473146789777
2253,1311,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:56:45,04:01:00,4.35,10.44,6530.28,6368.488220862555
2254,1312,1,Complete automatic transmission rebuild with torque converter replacement.,04:00:59,05:02:00,3.92,9.17,5876.84,6657.746697107726
3379,1668,5,"All fluid levels checked and topped up: coolant, brake, power steering.",,01:04:00,1.32,1.28,1761.51,2256.919010354637
2255,1313,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:54:25,05:32:00,5.00,12.03,7500.0,9814.133926528093
2256,1314,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:38:10,03:16:00,3.87,22.06,5805.19,7267.251725804821
2287,1345,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:32:29,04:16:00,3.52,17.34,5285.62,6534.813695359112
2288,1346,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:55:47,03:52:00,4.14,10.01,6206.93,6943.4391410229255
2289,1347,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:47:15,04:58:00,4.32,9.01,6477.32,6279.744774421152
2290,1348,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:11:46,03:37:00,3.02,8.62,4527.65,5200.220576211796
2291,1349,1,Complete automatic transmission rebuild with torque converter replacement.,03:08:23,04:04:00,3.63,18.57,5447.14,7181.416160287222
2292,1350,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:14:11,04:51:00,4.61,13.06,6921.01,6089.1825515527735
2293,1351,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:12:04,04:50:00,3.94,10.78,5912.78,7205.287675153397
2294,1352,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:13:31,03:28:00,3.98,14.60,5967.94,5648.340531421949
2295,1353,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:59:53,04:26:00,3.94,17.60,5902.59,7128.386397594855
2296,1354,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:09:09,03:59:00,3.43,13.46,5147.03,6198.152034065286
2297,1355,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:21:57,05:26:00,4.13,9.81,6202.32,8130.517522399338
2327,1380,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:40,01:26:00,1.13,0.04,1503.36,1316.4937493983618
2379,1406,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:15:04,01:01:00,1.18,0.10,1575.85,1813.6741072947211
2380,1407,5,Tire rotation performed; all four corners swapped per pattern.,00:21:58,00:56:00,1.13,0.09,1511.44,1825.3106519955804
2430,1432,5,Battery terminals cleaned and coated; voltage test passed.,00:17:35,03:23:00,2.52,0.10,3357.77,3531.570582661576
2431,1432,5,Battery terminals cleaned and coated; voltage test passed.,00:15:18,02:13:00,2.27,0.06,3026.46,3417.92307985216
2432,1433,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:19:16,02:12:00,1.76,0.05,2347.24,2582.2259941570956
2480,1457,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:36,00:53:00,1.16,0.05,1542.12,1327.4467316416203
2533,1483,5,Windshield wiper blades replaced; washer fluid topped up.,00:20:10,01:20:00,1.10,0.06,1467.1,1949.960992219615
2534,1484,5,Cabin air filter replaced; A/C evaporator spray applied.,00:08:59,03:41:00,3.27,0.05,4357.08,4822.726428648253
2535,1484,5,Tire rotation performed; all four corners swapped per pattern.,00:10:09,03:09:00,2.90,0.05,3871.13,3732.5756533925787
2791,1612,5,Tire rotation performed; all four corners swapped per pattern.,00:05:18,01:22:00,1.67,0.08,2221.06,2814.92265228508
2792,1613,5,Battery terminals cleaned and coated; voltage test passed.,00:06:52,03:18:00,2.40,0.08,3202.8,3635.393348155468
2793,1613,5,Engine bay wash and basic undercarriage inspection.,00:15:50,02:31:00,2.35,0.08,3139.92,3947.531818919852
3496,1178,1,Describe the service...,,04:31:00,3.99,1.00,5987.18,5355.325544041316
2582,1508,5,Cabin air filter replaced; A/C evaporator spray applied.,00:15:00,02:05:00,2.24,0.05,2988.43,2797.3503363716113
2583,1508,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:59,02:08:00,2.03,0.07,2707.54,3083.118341884495
2584,1509,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:20:49,00:38:00,0.89,0.10,1192.85,1611.5984489863877
2585,1509,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:17:56,01:19:00,0.98,0.05,1301.65,1347.6902955321557
2586,1510,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:38,01:03:00,1.27,0.08,1689.09,1662.1110850111188
2587,1510,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:23,01:30:00,1.53,0.03,2040.57,2231.340976907495
2588,1511,5,Windshield wiper blades replaced; washer fluid topped up.,00:17:50,01:25:00,0.95,0.08,1265.03,1606.3791907697916
2589,1511,5,Quick oil and filter change — standard 4L synthetic oil used.,00:22:28,01:18:00,0.91,0.07,1211.21,1888.5787290899575
2590,1512,5,Battery terminals cleaned and coated; voltage test passed.,00:21:38,02:05:00,2.27,0.08,3031.02,3087.2814217472996
2591,1512,5,Quick oil and filter change — standard 4L synthetic oil used.,00:10:53,02:40:00,2.22,0.04,2957.35,3770.962878867841
2622,1528,5,Tire rotation performed; all four corners swapped per pattern.,00:21:28,01:35:00,1.01,0.06,1349.76,1629.2357692170094
2623,1528,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:21:05,00:37:00,0.96,0.07,1274.43,1384.7409738863805
2624,1529,5,Battery terminals cleaned and coated; voltage test passed.,00:12:03,03:00:00,2.42,0.02,3220.58,2558.8785057662058
2673,1553,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:14:07,03:05:00,2.31,0.07,3077.47,3272.699554643309
2674,1554,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:16:38,01:33:00,1.34,0.09,1786.46,2448.391255042673
2724,1579,5,Tire rotation performed; all four corners swapped per pattern.,00:07:11,01:30:00,1.54,0.10,2053.77,2279.8184409315254
2725,1579,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:09,02:09:00,2.01,0.07,2682.11,2729.244696142483
2726,1580,5,Quick oil and filter change — standard 4L synthetic oil used.,00:13:09,03:28:00,3.23,0.09,4305.32,5435.72939202753
2774,1604,5,Battery terminals cleaned and coated; voltage test passed.,00:08:59,02:20:00,2.23,0.08,2971.04,3510.752918119746
2775,1604,5,Engine bay wash and basic undercarriage inspection.,00:06:16,02:03:00,2.46,0.04,3279.65,3597.9675916526758
2776,1605,5,Engine bay wash and basic undercarriage inspection.,00:06:30,02:04:00,2.70,0.03,3604.59,2964.035464883546
2824,1629,5,Cabin air filter replaced; A/C evaporator spray applied.,00:10:15,03:21:00,3.22,0.08,4296.82,3717.3188685152954
2825,1629,5,Tire rotation performed; all four corners swapped per pattern.,00:07:16,03:13:00,2.81,0.05,3743.82,3169.9977786778986
2876,1655,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:14:14,01:59:00,1.96,0.03,2611.12,2814.058188032891
2877,1655,5,Tire rotation performed; all four corners swapped per pattern.,00:17:02,03:15:00,2.44,0.07,3247.78,3725.162242537626
2878,1656,5,Battery terminals cleaned and coated; voltage test passed.,00:06:51,02:32:00,1.88,0.07,2511.06,2789.3337816363905
2883,1658,5,Windshield wiper blades replaced; washer fluid topped up.,00:15:37,01:53:00,2.34,0.03,3113.9,3725.111076167873
2930,1682,5,Battery terminals cleaned and coated; voltage test passed.,00:13:31,01:46:00,2.00,0.07,2661.64,2633.624522692416
2931,1682,5,Windshield wiper blades replaced; washer fluid topped up.,00:11:45,03:03:00,2.18,0.08,2912.44,3077.3161045112242
2982,1708,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:13:15,03:02:00,2.18,0.04,2912.62,3269.8607382660753
2983,1708,5,Engine bay wash and basic undercarriage inspection.,00:16:20,02:44:00,2.34,0.06,3126.53,4135.644944956284
3011,1722,5,Tire rotation performed; all four corners swapped per pattern.,00:21:54,00:45:00,1.01,0.05,1345.4,1813.8864819895862
3012,1723,5,Tire rotation performed; all four corners swapped per pattern.,00:17:23,01:06:00,0.89,0.09,1191.52,1453.8773594078436
3013,1723,5,Cabin air filter replaced; A/C evaporator spray applied.,00:20:44,01:11:00,1.09,0.10,1456.19,983.7448714916532
3172,1803,5,Battery terminals cleaned and coated; voltage test passed.,00:15:34,01:45:00,1.78,0.05,2376.15,2517.0917266765478
1270,841,1,Work on Oil Change,01:06:42,01:52:00,1.67,0.90,2502.78,2814.9339021390606
701,470,3,Work on Tire Rotation & Balance,00:33:04,01:44:00,1.30,0.46,2079.87,2111.0417079661656
1387,945,1,Complete automatic transmission rebuild with torque converter replacement.,04:50:13,04:25:00,3.85,19.01,5781.79,6560.398600181587
1388,946,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:13:05,04:24:00,3.35,21.36,5032.07,5213.60523268238
2855,1644,5,Engine bay wash and basic undercarriage inspection.,00:21:02,03:00:00,2.82,0.08,3759.69,4267.847753680194
2025,1083,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:33:05,06:37:00,4.81,21.07,7217.42,8094.7618428520655
2263,1321,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:15:24,04:58:00,4.14,8.91,6204.33,5944.193231607383
2264,1322,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:20:15,03:52:00,4.76,22.09,7138.3,7507.916484105496
2265,1323,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:15:51,05:10:00,4.23,7.74,6351.8,7477.412144389976
2998,1716,5,Windshield wiper blades replaced; washer fluid topped up.,00:18:56,01:16:00,1.29,0.04,1716.37,2017.258303605528
3246,1840,5,Battery terminals cleaned and coated; voltage test passed.,00:22:07,02:33:00,1.91,0.04,2552.0,2876.2505244127333
2841,1637,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:14:01,01:59:00,1.91,0.02,2545.86,2863.0778457061297
2842,1638,5,Tire rotation performed; all four corners swapped per pattern.,00:07:28,02:16:00,2.76,0.06,3681.19,3942.724163093669
2843,1638,5,Engine bay wash and basic undercarriage inspection.,00:12:05,02:04:00,2.42,0.09,3231.36,3870.285460220487
3247,1840,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:17:46,01:57:00,1.92,0.07,2560.49,3640.461718698846
3248,1841,5,Tire rotation performed; all four corners swapped per pattern.,00:04:41,02:49:00,2.22,0.09,2961.74,3071.484336023369
3249,1841,5,Engine bay wash and basic undercarriage inspection.,00:15:56,03:17:00,2.31,0.08,3085.48,3531.0303772045036
3250,1842,5,Quick oil and filter change — standard 4L synthetic oil used.,00:06:20,03:24:00,3.16,0.04,4214.93,5015.739019041365
3251,1842,5,Quick oil and filter change — standard 4L synthetic oil used.,00:08:35,03:17:00,2.91,0.04,3875.94,3723.59622612968
3252,1843,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:16:29,02:16:00,2.11,0.05,2813.69,2746.5237602915545
3253,1843,5,Battery terminals cleaned and coated; voltage test passed.,00:04:45,02:36:00,2.11,0.05,2811.68,3061.49926481258
3254,1844,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:19:40,02:23:00,2.26,0.02,3007.64,3586.8868197307297
3272,1853,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:12:43,00:46:00,0.96,0.04,1276.98,1971.357076258087
3273,1853,5,Battery terminals cleaned and coated; voltage test passed.,00:20:34,00:43:00,1.04,0.05,1390.78,1282.4524257184535
3274,1854,5,Tire rotation performed; all four corners swapped per pattern.,00:05:21,02:42:00,2.15,0.05,2868.05,3293.2382992184002
3275,1854,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:19,01:40:00,2.32,0.08,3096.86,3277.3407800475884
3276,1855,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:04:48,02:26:00,1.74,0.05,2317.11,3095.287916192561
3277,1855,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:40,02:06:00,1.66,0.07,2210.89,2733.6643457350833
3278,1856,5,Cabin air filter replaced; A/C evaporator spray applied.,00:05:44,03:07:00,2.93,0.04,3910.49,4606.736195381593
