id,job_order_id,job_order_service_id,purchase_order_id,status,part_number,description,quantity,retail_unit_price,total_retail_amount,supplier_unit_cost,is_oem,tier
4018,875,2268,,received,,Freon (R134a),2,450.00,900.00,315.00,false,standard
4019,876,2271,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
4020,876,2271,,received,,Brake Pads,2,1400.00,2800.00,980.00,false,replacement
4021,876,2271,,received,,Brake Shoe,1,1100.00,1100.00,770.00,false,replacement
4022,877,2276,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4023,877,2276,,received,,Air Filter,1,2200.00,2200.00,1540.00,true,original
4024,877,2276,,received,,Cabin Filter,1,1100.00,1100.00,770.00,true,original
4025,877,2276,,received,,Fuel Filter,1,1850.00,1850.00,1295.00,true,original
4026,878,2278,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4027,878,2278,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4028,878,2278,,received,,Brake Pads,2,1600.00,3200.00,1120.00,false,replacement
4029,878,2278,,received,,Wheel Cylinder,1,1050.00,1050.00,735.00,false,replacement
4030,879,2280,,received,,A/C Evaporator,1,3700.00,3700.00,2590.00,false,replacement
4031,879,2280,,received,,Cabin Filter,1,850.00,850.00,595.00,false,replacement
4032,879,2280,,received,,Freon (R134a),2,450.00,900.00,315.00,false,standard
4033,879,2280,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
4034,880,2283,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4035,880,2283,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4036,880,2283,,received,,Brake Pads,1,3200.00,3200.00,2240.00,true,original
4037,880,2283,,received,,Brake Shoe,1,3200.00,3200.00,2240.00,true,original
4038,880,2283,,received,,Wheel Cylinder,1,1750.00,1750.00,1225.00,true,original
4039,881,2284,,received,,Overhauling Gasket Set,1,7600.00,7600.00,5320.00,true,original
4040,881,2284,,received,,Crankshaft Oil Seal,1,2450.00,2450.00,1715.00,true,original
4041,881,2284,,received,,Spark Plug,4,600.00,2400.00,420.00,true,original
4042,881,2284,,received,,Engine Oil,6,500.00,3000.00,350.00,false,standard
4043,881,2284,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4044,881,2284,,received,,RTV Silicone Gasket Maker,2,250.00,500.00,175.00,false,standard
4045,882,2288,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
4046,882,2288,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
4047,882,2288,,received,,Air Filter,1,600.00,600.00,420.00,false,replacement
4048,882,2288,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
4049,883,2291,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
4050,883,2291,,received,,Air Filter,1,800.00,800.00,560.00,false,replacement
4051,883,2291,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
4052,884,2295,,received,,Suspension Bushing,3,1200.00,3600.00,840.00,true,original
4053,884,2295,,received,,Tie Rod End,2,1900.00,3800.00,1330.00,true,original
4054,884,2295,,received,,Stabilizer Link,2,1200.00,2400.00,840.00,false,replacement
4055,884,2295,,received,,Shock Mounting,2,1900.00,3800.00,1330.00,true,original
4056,885,2297,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4057,885,2297,,received,,Brake Pads,2,1800.00,3600.00,1260.00,false,replacement
4058,885,2297,,received,,Brake Shoe,1,1350.00,1350.00,945.00,false,replacement
4059,885,2297,,received,,Wheel Cylinder,1,1000.00,1000.00,700.00,false,replacement
4060,886,2299,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
4061,886,2299,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
4062,886,2299,,received,,Air Filter,1,2300.00,2300.00,1610.00,true,original
4063,886,2299,,received,,Cabin Filter,1,400.00,400.00,280.00,false,replacement
4064,886,2299,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
4065,887,2301,,received,,A/C Evaporator,1,4400.00,4400.00,3080.00,false,replacement
4066,887,2301,,received,,Cabin Filter,1,800.00,800.00,560.00,false,replacement
4067,887,2301,,received,,Freon (R134a),1,500.00,500.00,350.00,false,standard
4068,887,2301,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
4069,888,2302,,received,,A/C Evaporator,1,4100.00,4100.00,2870.00,false,replacement
4070,888,2302,,received,,Cabin Filter,1,850.00,850.00,595.00,false,replacement
4071,888,2302,,received,,Freon (R134a),1,400.00,400.00,280.00,false,standard
4072,888,2302,,received,,Cabin Filter,1,400.00,400.00,280.00,false,replacement
4073,889,2304,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
4074,889,2304,,received,,Air Filter,1,2500.00,2500.00,1750.00,true,original
4075,889,2304,,received,,Cabin Filter,1,1150.00,1150.00,805.00,true,original
4076,890,2309,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
4077,890,2309,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
4078,890,2309,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
4079,890,2309,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
4080,890,2309,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
4081,891,2313,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
4082,891,2313,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
4083,891,2313,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
4084,891,2313,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
4085,892,2316,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
4086,892,2316,,received,,Brake Pads,1,1550.00,1550.00,1085.00,false,replacement
4087,892,2316,,received,,Brake Shoe,1,1350.00,1350.00,945.00,false,replacement
4088,892,2316,,received,,Wheel Cylinder,2,800.00,1600.00,560.00,false,replacement
4089,893,2318,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4090,893,2318,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4091,893,2318,,received,,Brake Pads,1,3300.00,3300.00,2310.00,true,original
4092,893,2318,,received,,Brake Shoe,1,2650.00,2650.00,1855.00,true,original
4093,893,2318,,received,,Wheel Cylinder,2,1400.00,2800.00,980.00,true,original
4094,894,2321,,received,,Valve Cover Gasket,1,1350.00,1350.00,945.00,true,original
4095,894,2321,,received,,Crankshaft Oil Seal,1,2150.00,2150.00,1505.00,true,original
4096,894,2321,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4097,894,2321,,received,,Drive / Fan Belt,1,1850.00,1850.00,1295.00,false,replacement
4098,894,2321,,received,,Oil Filter,1,750.00,750.00,525.00,true,original
4099,895,2324,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4100,895,2324,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4101,895,2324,,received,,Brake Pads,2,1750.00,3500.00,1225.00,false,replacement
4102,895,2324,,received,,Wheel Cylinder,1,1050.00,1050.00,735.00,false,replacement
4103,896,2327,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
4104,896,2327,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4105,896,2327,,received,,Fuel Filter,1,1950.00,1950.00,1365.00,true,original
4106,897,2329,,received,,Valve Cover Gasket,1,650.00,650.00,455.00,false,replacement
4107,897,2329,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
4108,898,2331,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4109,898,2331,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
4110,898,2331,,received,,Brake Pads,1,2900.00,2900.00,2030.00,true,original
4111,898,2331,,received,,Brake Shoe,1,2800.00,2800.00,1960.00,true,original
4112,899,2334,,received,,Valve Cover Gasket,1,550.00,550.00,385.00,false,replacement
4113,899,2334,,received,,Crankshaft Oil Seal,1,2450.00,2450.00,1715.00,true,original
4114,899,2334,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
4115,899,2334,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
4116,899,2334,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
4117,900,2339,,received,,Engine Oil,5,500.00,2500.00,350.00,false,standard
4118,900,2339,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
4119,900,2339,,received,,Air Filter,1,600.00,600.00,420.00,false,replacement
4120,900,2339,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
4121,900,2339,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
4122,901,2341,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
4123,901,2341,,received,,Brake Pads,2,1250.00,2500.00,875.00,false,replacement
4124,901,2341,,received,,Brake Shoe,1,1050.00,1050.00,735.00,false,replacement
4125,902,2343,,received,,Crankshaft Oil Seal,1,1400.00,1400.00,980.00,false,replacement
4126,902,2343,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4127,902,2343,,received,,Drive / Fan Belt,1,2150.00,2150.00,1505.00,false,replacement
4128,902,2343,,received,,Engine Oil,6,400.00,2400.00,280.00,false,standard
4129,902,2343,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
4130,903,2346,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4131,903,2346,,received,,Brake Pads,2,1500.00,3000.00,1050.00,false,replacement
4132,903,2346,,received,,Brake Shoe,1,1250.00,1250.00,875.00,false,replacement
4133,903,2346,,received,,Wheel Cylinder,1,1050.00,1050.00,735.00,false,replacement
4134,904,2348,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4135,904,2348,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4136,904,2348,,received,,Brake Shoe,1,1050.00,1050.00,735.00,false,replacement
4137,904,2348,,received,,Wheel Cylinder,1,1000.00,1000.00,700.00,false,replacement
4138,905,2352,,received,,Suspension Bushing,4,1200.00,4800.00,840.00,true,original
4139,905,2352,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
4140,905,2352,,received,,Stabilizer Link,2,950.00,1900.00,665.00,false,replacement
4141,905,2352,,received,,Shock Absorber,2,5500.00,11000.00,3850.00,true,original
4142,905,2352,,received,,Shock Mounting,2,1050.00,2100.00,735.00,false,replacement
4143,906,2354,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4144,906,2354,,received,,Brake Pads,2,3800.00,7600.00,2660.00,true,original
4145,906,2354,,received,,Brake Shoe,1,3200.00,3200.00,2240.00,true,original
4146,906,2354,,received,,Wheel Cylinder,1,1550.00,1550.00,1085.00,true,original
4147,907,2356,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
4148,907,2356,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4149,907,2356,,received,,Air Filter,1,2000.00,2000.00,1400.00,true,original
4150,907,2356,,received,,Cabin Filter,1,1400.00,1400.00,980.00,true,original
4151,907,2356,,received,,Fuel Filter,1,1550.00,1550.00,1085.00,true,original
4152,908,2358,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
4153,908,2358,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4154,908,2358,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
4155,908,2358,,received,,Cabin Filter,1,1400.00,1400.00,980.00,true,original
4156,908,2358,,received,,Fuel Filter,1,700.00,700.00,490.00,false,replacement
4157,909,2363,,received,,Engine Oil,4,500.00,2000.00,350.00,false,standard
4158,909,2363,,received,,Air Filter,1,2300.00,2300.00,1610.00,true,original
4159,909,2363,,received,,Cabin Filter,1,1150.00,1150.00,805.00,true,original
4160,909,2363,,received,,Fuel Filter,1,1700.00,1700.00,1190.00,true,original
4161,910,2366,,received,,Suspension Bushing,4,1300.00,5200.00,910.00,true,original
4162,910,2366,,received,,Tie Rod End,2,1000.00,2000.00,700.00,false,replacement
4163,910,2366,,received,,Stabilizer Link,2,1400.00,2800.00,980.00,false,replacement
4164,910,2366,,received,,Shock Absorber,2,2250.00,4500.00,1575.00,false,replacement
4165,910,2366,,received,,Shock Mounting,2,1150.00,2300.00,805.00,false,replacement
4166,911,2368,,received,,Engine Oil,4,500.00,2000.00,350.00,false,standard
4167,911,2368,,received,,Oil Filter,1,800.00,800.00,560.00,true,original
4168,911,2368,,received,,Cabin Filter,1,1000.00,1000.00,700.00,true,original
4169,911,2368,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
4170,912,2370,,received,,Brake Cleaner,1,300.00,300.00,210.00,false,standard
4171,912,2370,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4172,912,2370,,received,,Brake Pads,2,1500.00,3000.00,1050.00,false,replacement
4173,912,2370,,received,,Brake Shoe,1,2450.00,2450.00,1715.00,true,original
4174,912,2370,,received,,Wheel Cylinder,2,950.00,1900.00,665.00,false,replacement
4175,913,2372,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
4176,913,2372,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
4177,913,2372,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
4178,913,2372,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
4179,914,2374,,received,,Clutch Disc,1,2450.00,2450.00,1715.00,false,replacement
4180,914,2374,,received,,Pressure Plate,1,3400.00,3400.00,2380.00,false,replacement
4181,914,2374,,received,,Release Bearing,1,1000.00,1000.00,700.00,false,replacement
4182,914,2374,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4183,914,2374,,received,,Brake Cleaner,1,300.00,300.00,210.00,false,standard
4184,915,2375,,received,,Clutch Disc,1,2500.00,2500.00,1750.00,false,replacement
4185,915,2375,,received,,Pressure Plate,1,3400.00,3400.00,2380.00,false,replacement
4186,915,2375,,received,,Release Bearing,1,950.00,950.00,665.00,false,replacement
4187,915,2375,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
4188,915,2375,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4189,916,2378,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4190,916,2378,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4191,916,2378,,received,,Brake Pads,1,1400.00,1400.00,980.00,false,replacement
4192,916,2378,,received,,Wheel Cylinder,1,850.00,850.00,595.00,false,replacement
4193,917,2380,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4194,917,2380,,received,,Brake Pads,2,1450.00,2900.00,1015.00,false,replacement
4195,917,2380,,received,,Brake Shoe,1,1200.00,1200.00,840.00,false,replacement
4196,918,2383,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4197,918,2383,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4198,918,2383,,received,,Brake Pads,2,3400.00,6800.00,2380.00,true,original
4199,918,2383,,received,,Brake Shoe,1,2700.00,2700.00,1890.00,true,original
4200,918,2383,,received,,Wheel Cylinder,1,2050.00,2050.00,1435.00,true,original
4201,919,2385,,received,,Brake Cleaner,2,200.00,400.00,140.00,false,standard
4202,919,2385,,received,,Brake Fluid,1,250.00,250.00,175.00,false,standard
4203,919,2385,,received,,Brake Pads,2,1450.00,2900.00,1015.00,false,replacement
4204,919,2385,,received,,Brake Shoe,1,2550.00,2550.00,1785.00,true,original
4205,919,2385,,received,,Wheel Cylinder,1,2000.00,2000.00,1400.00,true,original
4206,920,2386,,received,,Clutch Disc,1,2500.00,2500.00,1750.00,false,replacement
4207,920,2386,,received,,Pressure Plate,1,3300.00,3300.00,2310.00,false,replacement
4208,920,2386,,received,,Release Bearing,1,1000.00,1000.00,700.00,false,replacement
4209,920,2386,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4210,920,2386,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4211,921,2389,,received,,Suspension Bushing,4,600.00,2400.00,420.00,false,replacement
4212,921,2389,,received,,Tie Rod End,2,1250.00,2500.00,875.00,false,replacement
4213,921,2389,,received,,Stabilizer Link,2,1350.00,2700.00,945.00,false,replacement
4214,921,2389,,received,,Shock Absorber,2,1800.00,3600.00,1260.00,false,replacement
4215,921,2389,,received,,Shock Mounting,2,1000.00,2000.00,700.00,false,replacement
4216,922,2393,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
4217,922,2393,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
4218,923,2395,,received,,Valve Cover Gasket,1,600.00,600.00,420.00,false,replacement
4219,923,2395,,received,,Crankshaft Oil Seal,1,2850.00,2850.00,1995.00,true,original
4220,923,2395,,received,,RTV Silicone Gasket Maker,1,300.00,300.00,210.00,false,standard
4221,923,2395,,received,,Drive / Fan Belt,1,2800.00,2800.00,1960.00,true,original
4222,923,2395,,received,,Engine Oil,3,500.00,1500.00,350.00,false,standard
4223,923,2395,,received,,Oil Filter,1,750.00,750.00,525.00,true,original
4224,924,2398,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
4225,924,2398,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
4226,924,2398,,received,,Brake Pads,2,3350.00,6700.00,2345.00,true,original
4227,924,2398,,received,,Brake Shoe,1,2750.00,2750.00,1925.00,true,original
4228,924,2398,,received,,Wheel Cylinder,2,1650.00,3300.00,1155.00,true,original
4229,925,2401,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
4230,925,2401,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
4231,925,2401,,received,,Air Filter,1,2500.00,2500.00,1750.00,true,original
4232,925,2401,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
4233,926,2403,,received,,Engine Oil,5,500.00,2500.00,350.00,false,standard
4234,926,2403,,received,,Air Filter,1,2050.00,2050.00,1435.00,true,original
4235,926,2403,,received,,Fuel Filter,1,1600.00,1600.00,1120.00,true,original
4236,927,2407,,received,,Suspension Bushing,2,1250.00,2500.00,875.00,true,original
4237,927,2407,,received,,Tie Rod End,2,2200.00,4400.00,1540.00,true,original
4238,927,2407,,received,,Stabilizer Link,2,2050.00,4100.00,1435.00,true,original
4239,927,2407,,received,,Shock Mounting,2,1100.00,2200.00,770.00,false,replacement
4240,928,2409,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
4241,928,2409,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
4242,928,2409,,received,,Air Filter,1,850.00,850.00,595.00,false,replacement
4243,928,2409,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
4244,929,2410,,received,,A/C Evaporator,1,8200.00,8200.00,5740.00,true,original
4245,929,2410,,received,,Cabin Filter,1,900.00,900.00,630.00,false,replacement
4246,929,2410,,received,,Freon (R134a),2,400.00,800.00,280.00,false,standard
4247,929,2410,,received,,Cabin Filter,1,1200.00,1200.00,840.00,true,original
