id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
2252,866,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:32:24,3.00,3.54,2500,2500
2253,867,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:58:12,3.00,2.97,3450,3450
2254,868,22,Replace Suspension Bushing,02:30:00,02:28:12,2.50,2.47,1450,1450
2255,868,23,Replace Tie Rod End,01:00:00,01:03:36,1.00,1.06,1050,1050
2256,868,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,1050,1050
2257,869,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:47:24,3.00,2.79,2500,2500
2258,870,36,Down Clutch / Pulldown Transmission,04:30:00,04:55:48,4.50,4.93,3900,3900
2259,871,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,1150,1150
2260,871,14,Replace Brake Pads,01:00:00,01:14:24,1.00,1.24,700,700
2261,872,51,Replace Valve Cover Gasket,01:45:00,02:07:12,1.75,2.12,1350,1350
2262,872,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:01:12,1.00,1.02,1000,1000
2263,872,1,Change Oil,00:45:00,00:40:12,0.75,0.67,700,700
2264,873,13,Brake Service & Cleaning,01:15:00,01:30:00,1.25,1.50,1150,1150
2265,873,15,Replace Brake Shoes,01:00:00,00:52:48,1.00,0.88,1050,1050
2266,874,1,Change Oil,00:45:00,00:43:48,0.75,0.73,750,750
2267,874,58,General Mechanical Inspection & Check-Up,00:30:00,00:29:24,0.50,0.49,750,750
2268,875,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:40:48,3.00,3.68,1600,1600
2269,876,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,700,700
2270,876,15,Replace Brake Shoes,01:00:00,00:54:36,1.00,0.91,900,900
2271,876,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:24:00,2.00,2.40,3050,3050
2272,877,1,Change Oil,00:45:00,00:45:00,0.75,0.75,650,650
2273,877,58,General Mechanical Inspection & Check-Up,00:30:00,00:29:24,0.50,0.49,500,500
2274,877,3,Replace Fuel Filter,00:45:00,00:51:00,0.75,0.85,550,550
2275,877,4,Replace Air Filter,00:15:00,00:16:12,0.25,0.27,550,550
2276,877,5,Replace Cabin Filter,00:15:00,00:17:24,0.25,0.29,200,200
2277,878,13,Brake Service & Cleaning,01:15:00,01:08:24,1.25,1.14,1350,1350
2278,878,14,Replace Brake Pads,01:00:00,01:09:00,1.00,1.15,700,700
2279,879,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:18:36,3.00,3.31,3200,3200
2280,879,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,700,700
2281,880,13,Brake Service & Cleaning,01:15:00,01:13:12,1.25,1.22,900,900
2282,880,15,Replace Brake Shoes,01:00:00,01:03:36,1.00,1.06,750,750
2283,880,18,Wheel Alignment,01:00:00,01:05:24,1.00,1.09,850,850
2284,881,53,Top Overhaul,14:00:00,14:36:36,14.00,14.61,14400,14400
2285,882,1,Change Oil,00:45:00,00:49:12,0.75,0.82,600,600
2286,882,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,500,500
2287,882,3,Replace Fuel Filter,00:45:00,00:43:48,0.75,0.73,550,550
2288,882,4,Replace Air Filter,00:15:00,00:13:12,0.25,0.22,550,550
2289,883,1,Change Oil,00:45:00,00:46:12,0.75,0.77,550,550
2290,883,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,550,550
2291,883,18,Wheel Alignment,01:00:00,00:59:24,1.00,0.99,1150,1150
2292,884,22,Replace Suspension Bushing,02:30:00,03:01:48,2.50,3.03,2100,2100
2293,884,23,Replace Tie Rod End,01:00:00,01:04:48,1.00,1.08,1400,1400
2294,884,18,Wheel Alignment,01:00:00,01:04:12,1.00,1.07,1200,1200
2295,884,21,Replace Shock Absorbers,02:00:00,01:54:36,2.00,1.91,1750,1750
2296,885,13,Brake Service & Cleaning,01:15:00,01:04:48,1.25,1.08,1000,1000
2297,885,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,700,700
2298,886,1,Change Oil,00:45:00,00:52:12,0.75,0.87,700,700
2299,886,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,450,450
2300,887,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:37:48,3.00,3.63,2300,2300
2301,887,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,750,750
2302,888,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:13:12,3.00,3.22,3050,3050
2303,889,1,Change Oil,00:45:00,00:55:48,0.75,0.93,500,500
2304,889,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,600,600
2305,890,1,Change Oil,00:45:00,00:55:12,0.75,0.92,800,800
2306,890,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,550,550
2307,890,3,Replace Fuel Filter,00:45:00,00:41:24,0.75,0.69,550,550
2308,890,4,Replace Air Filter,00:15:00,00:17:24,0.25,0.29,550,550
2309,890,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
2310,891,1,Change Oil,00:45:00,00:48:36,0.75,0.81,700,700
2311,891,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,450,450
2312,891,3,Replace Fuel Filter,00:45:00,00:52:12,0.75,0.87,550,550
2313,891,4,Replace Air Filter,00:15:00,00:17:24,0.25,0.29,550,550
2314,892,13,Brake Service & Cleaning,01:15:00,01:13:12,1.25,1.22,1250,1250
2315,892,15,Replace Brake Shoes,01:00:00,00:56:24,1.00,0.94,950,950
2316,892,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:48:36,2.00,1.81,2700,2700
2317,893,13,Brake Service & Cleaning,01:15:00,01:28:48,1.25,1.48,1200,1200
2318,893,15,Replace Brake Shoes,01:00:00,01:08:24,1.00,1.14,800,800
2319,894,51,Replace Valve Cover Gasket,01:45:00,01:30:36,1.75,1.51,1500,1500
2320,894,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:51:36,1.00,0.86,950,950
2321,894,1,Change Oil,00:45:00,00:50:24,0.75,0.84,800,800
2322,895,13,Brake Service & Cleaning,01:15:00,01:19:48,1.25,1.33,700,700
2323,895,14,Replace Brake Pads,01:00:00,01:01:12,1.00,1.02,800,800
2324,895,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:23:24,2.00,2.39,4050,4050
2325,896,1,Change Oil,00:45:00,00:40:12,0.75,0.67,750,750
2326,896,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,550,550
2327,896,3,Replace Fuel Filter,00:45:00,00:49:12,0.75,0.82,1400,1400
2328,897,51,Replace Valve Cover Gasket,01:45:00,01:32:24,1.75,1.54,1050,1050
2329,897,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:08:24,1.00,1.14,900,900
2330,898,13,Brake Service & Cleaning,01:15:00,01:19:48,1.25,1.33,900,900
2331,898,15,Replace Brake Shoes,01:00:00,00:53:24,1.00,0.89,600,600
2332,899,51,Replace Valve Cover Gasket,01:45:00,01:57:00,1.75,1.95,1500,1500
2333,899,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:00:36,1.00,1.01,1450,1450
2334,899,1,Change Oil,00:45:00,00:46:48,0.75,0.78,800,800
2335,900,1,Change Oil,00:45:00,00:54:36,0.75,0.91,700,700
2336,900,58,General Mechanical Inspection & Check-Up,00:30:00,00:29:24,0.50,0.49,500,500
2337,900,3,Replace Fuel Filter,00:45:00,00:54:36,0.75,0.91,550,550
2338,900,4,Replace Air Filter,00:15:00,00:13:12,0.25,0.22,550,550
2339,900,5,Replace Cabin Filter,00:15:00,00:13:48,0.25,0.23,200,200
2340,901,13,Brake Service & Cleaning,01:15:00,01:15:36,1.25,1.26,750,750
2341,901,15,Replace Brake Shoes,01:00:00,01:06:36,1.00,1.11,600,600
2342,902,51,Replace Valve Cover Gasket,01:45:00,01:46:12,1.75,1.77,1100,1100
2343,902,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:58:48,1.00,0.98,750,750
2344,903,13,Brake Service & Cleaning,01:15:00,01:25:12,1.25,1.42,1150,1150
2345,903,15,Replace Brake Shoes,01:00:00,01:07:12,1.00,1.12,1050,1050
2346,903,18,Wheel Alignment,01:00:00,00:58:48,1.00,0.98,800,800
2347,904,13,Brake Service & Cleaning,01:15:00,01:27:36,1.25,1.46,950,950
2348,904,15,Replace Brake Shoes,01:00:00,01:06:36,1.00,1.11,1050,1050
2349,905,22,Replace Suspension Bushing,02:30:00,02:16:12,2.50,2.27,1650,1650
2350,905,23,Replace Tie Rod End,01:00:00,01:10:48,1.00,1.18,1000,1000
2351,905,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1150,1150
2352,905,21,Replace Shock Absorbers,02:00:00,02:07:12,2.00,2.12,1250,1250
2353,906,13,Brake Service & Cleaning,01:15:00,01:19:48,1.25,1.33,600,600
2354,906,15,Replace Brake Shoes,01:00:00,01:15:00,1.00,1.25,950,950
2355,907,1,Change Oil,00:45:00,00:47:24,0.75,0.79,750,750
2356,907,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,500,500
2357,908,1,Change Oil,00:45:00,00:52:48,0.75,0.88,550,550
2358,908,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,700,700
2359,909,1,Change Oil,00:45:00,00:42:36,0.75,0.71,550,550
2360,909,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,650,650
2361,909,3,Replace Fuel Filter,00:45:00,00:47:24,0.75,0.79,550,550
2362,909,4,Replace Air Filter,00:15:00,00:16:48,0.25,0.28,550,550
2363,909,5,Replace Cabin Filter,00:15:00,00:13:12,0.25,0.22,200,200
2364,910,22,Replace Suspension Bushing,02:30:00,02:46:48,2.50,2.78,2250,2250
2365,910,23,Replace Tie Rod End,01:00:00,00:55:48,1.00,0.93,1000,1000
2366,910,18,Wheel Alignment,01:00:00,00:55:12,1.00,0.92,1150,1150
2367,911,1,Change Oil,00:45:00,00:51:36,0.75,0.86,700,700
2368,911,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,600,600
2369,912,13,Brake Service & Cleaning,01:15:00,01:28:48,1.25,1.48,1100,1100
2370,912,15,Replace Brake Shoes,01:00:00,00:55:12,1.00,0.92,750,750
2371,913,1,Change Oil,00:45:00,00:51:00,0.75,0.85,600,600
2372,913,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:00,0.50,0.45,600,600
2373,914,36,Down Clutch / Pulldown Transmission,04:30:00,04:06:36,4.50,4.11,3050,3050
2374,914,2,Change ATF / Transmission Fluid,00:45:00,00:52:48,0.75,0.88,750,750
2375,915,36,Down Clutch / Pulldown Transmission,04:30:00,04:53:24,4.50,4.89,3800,3800
2376,916,13,Brake Service & Cleaning,01:15:00,01:32:24,1.25,1.54,1200,1200
2377,916,14,Replace Brake Pads,01:00:00,01:05:24,1.00,1.09,700,700
2378,916,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:24:00,2.00,2.40,3100,3100
2379,917,13,Brake Service & Cleaning,01:15:00,01:13:12,1.25,1.22,1250,1250
2380,917,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,1100,1100
2381,918,13,Brake Service & Cleaning,01:15:00,01:16:12,1.25,1.27,1050,1050
2382,918,15,Replace Brake Shoes,01:00:00,01:04:12,1.00,1.07,800,800
2383,918,18,Wheel Alignment,01:00:00,01:03:00,1.00,1.05,1000,1000
2384,919,13,Brake Service & Cleaning,01:15:00,01:27:36,1.25,1.46,700,700
2385,919,15,Replace Brake Shoes,01:00:00,00:51:36,1.00,0.86,800,800
2386,920,36,Down Clutch / Pulldown Transmission,04:30:00,05:03:00,4.50,5.05,3100,3100
2387,921,22,Replace Suspension Bushing,02:30:00,02:56:24,2.50,2.94,2250,2250
2388,921,23,Replace Tie Rod End,01:00:00,01:13:12,1.00,1.22,1200,1200
2389,921,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,950,950
2390,922,1,Change Oil,00:45:00,00:40:48,0.75,0.68,850,850
2391,922,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,550,550
2392,922,3,Replace Fuel Filter,00:45:00,00:48:36,0.75,0.81,550,550
2393,922,4,Replace Air Filter,00:15:00,00:15:36,0.25,0.26,550,550
2394,923,51,Replace Valve Cover Gasket,01:45:00,02:03:00,1.75,2.05,1900,1900
2395,923,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:48,1.00,1.08,1100,1100
2396,924,13,Brake Service & Cleaning,01:15:00,01:27:36,1.25,1.46,750,750
2397,924,15,Replace Brake Shoes,01:00:00,00:57:00,1.00,0.95,900,900
2398,924,18,Wheel Alignment,01:00:00,01:13:48,1.00,1.23,1400,1400
2399,925,1,Change Oil,00:45:00,00:51:36,0.75,0.86,600,600
2400,925,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,650,650
2401,925,18,Wheel Alignment,01:00:00,01:07:48,1.00,1.13,1150,1150
2402,926,1,Change Oil,00:45:00,00:52:12,0.75,0.87,500,500
2403,926,58,General Mechanical Inspection & Check-Up,00:30:00,00:26:24,0.50,0.44,550,550
2404,927,22,Replace Suspension Bushing,02:30:00,02:31:48,2.50,2.53,1850,1850
2405,927,23,Replace Tie Rod End,01:00:00,01:03:36,1.00,1.06,1000,1000
2406,927,18,Wheel Alignment,01:00:00,00:54:00,1.00,0.90,950,950
2407,927,21,Replace Shock Absorbers,02:00:00,02:28:12,2.00,2.47,1400,1400
2408,928,1,Change Oil,00:45:00,00:39:00,0.75,0.65,700,700
2409,928,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,400,400
2410,929,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:45:00,3.00,2.75,2850,2850
2411,930,22,Replace Suspension Bushing,02:30:00,02:19:48,2.50,2.33,1850,1850
2412,930,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1350,1350
2413,930,18,Wheel Alignment,01:00:00,00:55:12,1.00,0.92,1100,1100
2414,931,1,Change Oil,00:45:00,00:52:48,0.75,0.88,850,850
2415,931,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,750,750
2416,931,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,950,950
2417,932,51,Replace Valve Cover Gasket,01:45:00,02:01:48,1.75,2.03,1500,1500
2418,932,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:48,1.00,1.08,650,650
2419,933,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:26:24,3.00,3.44,2200,2200
2420,933,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,700,700
2421,934,1,Change Oil,00:45:00,00:39:36,0.75,0.66,650,650
2422,934,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,600,600
2423,935,13,Brake Service & Cleaning,01:15:00,01:12:00,1.25,1.20,700,700
2424,935,15,Replace Brake Shoes,01:00:00,01:10:48,1.00,1.18,700,700
2425,936,22,Replace Suspension Bushing,02:30:00,02:40:48,2.50,2.68,1350,1350
2426,936,25,Replace Tie Rod & Rack End,01:30:00,01:35:24,1.50,1.59,1000,1000
2427,936,18,Wheel Alignment,01:00:00,01:04:48,1.00,1.08,1350,1350
2428,937,22,Replace Suspension Bushing,02:30:00,02:37:12,2.50,2.62,1650,1650
2429,937,25,Replace Tie Rod & Rack End,01:30:00,01:44:24,1.50,1.74,1200,1200
2430,937,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,850,850
2431,938,1,Change Oil,00:45:00,00:46:12,0.75,0.77,550,550
2432,938,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,650,650
2433,938,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,850,850
2434,939,36,Down Clutch / Pulldown Transmission,04:30:00,05:13:12,4.50,5.22,4100,4100
2435,939,1,Change Oil,00:45:00,00:55:12,0.75,0.92,750,750
2436,940,22,Replace Suspension Bushing,02:30:00,02:25:12,2.50,2.42,1550,1550
2437,940,23,Replace Tie Rod End,01:00:00,00:52:48,1.00,0.88,1250,1250
2438,940,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,900,900
2439,941,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:03:36,3.00,3.06,2450,2450
2440,941,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,550,550
2441,942,1,Change Oil,00:45:00,00:40:12,0.75,0.67,650,650
2442,942,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,550,550
2443,943,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:18:36,3.00,3.31,3300,3300
2444,944,22,Replace Suspension Bushing,02:30:00,02:24:00,2.50,2.40,1550,1550
2445,944,23,Replace Tie Rod End,01:00:00,01:00:00,1.00,1.00,900,900
2446,944,18,Wheel Alignment,01:00:00,00:53:24,1.00,0.89,1050,1050
2447,945,36,Down Clutch / Pulldown Transmission,04:30:00,04:31:12,4.50,4.52,4400,4400
2448,945,2,Change ATF / Transmission Fluid,00:45:00,00:39:36,0.75,0.66,650,650
2449,946,1,Change Oil,00:45:00,00:44:24,0.75,0.74,600,600
2450,946,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,400,400
2451,946,3,Replace Fuel Filter,00:45:00,00:47:24,0.75,0.79,550,550
2452,946,4,Replace Air Filter,00:15:00,00:16:48,0.25,0.28,550,550
2453,946,5,Replace Cabin Filter,00:15:00,00:18:00,0.25,0.30,200,200
2454,947,1,Change Oil,00:45:00,00:51:36,0.75,0.86,850,850
2455,947,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,600,600
2456,948,51,Replace Valve Cover Gasket,01:45:00,02:09:00,1.75,2.15,1100,1100
2457,948,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:58:12,1.00,0.97,1300,1300
2458,948,1,Change Oil,00:45:00,00:41:24,0.75,0.69,600,600
2459,949,51,Replace Valve Cover Gasket,01:45:00,01:46:12,1.75,1.77,1150,1150
2460,949,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:13:12,1.00,1.22,850,850
2461,950,13,Brake Service & Cleaning,01:15:00,01:29:24,1.25,1.49,1250,1250
2462,950,15,Replace Brake Shoes,01:00:00,00:54:00,1.00,0.90,650,650
2463,951,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:40:48,3.00,2.68,2400,2400
2464,952,13,Brake Service & Cleaning,01:15:00,01:31:48,1.25,1.53,1300,1300
2465,952,15,Replace Brake Shoes,01:00:00,00:57:36,1.00,0.96,800,800
2466,952,18,Wheel Alignment,01:00:00,00:57:00,1.00,0.95,850,850
2467,953,22,Replace Suspension Bushing,02:30:00,02:25:48,2.50,2.43,2500,2500
2468,953,23,Replace Tie Rod End,01:00:00,01:01:12,1.00,1.02,1050,1050
2469,953,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1200,1200
2470,953,21,Replace Shock Absorbers,02:00:00,01:54:36,2.00,1.91,1600,1600
2471,954,22,Replace Suspension Bushing,02:30:00,03:00:36,2.50,3.01,1900,1900
2472,954,25,Replace Tie Rod & Rack End,01:30:00,01:27:00,1.50,1.45,1300,1300
2473,954,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,850,850
2474,955,13,Brake Service & Cleaning,01:15:00,01:22:12,1.25,1.37,1250,1250
2475,955,15,Replace Brake Shoes,01:00:00,01:01:48,1.00,1.03,950,950
2476,956,1,Change Oil,00:45:00,00:48:36,0.75,0.81,600,600
2477,956,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,450,450
2478,957,22,Replace Suspension Bushing,02:30:00,02:52:12,2.50,2.87,1300,1300
2479,957,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,750,750
2480,957,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,850,850
2481,957,21,Replace Shock Absorbers,02:00:00,02:19:48,2.00,2.33,1300,1300
2482,958,13,Brake Service & Cleaning,01:15:00,01:04:12,1.25,1.07,950,950
2483,958,15,Replace Brake Shoes,01:00:00,01:09:36,1.00,1.16,800,800
2484,958,18,Wheel Alignment,01:00:00,01:04:12,1.00,1.07,900,900
2485,959,22,Replace Suspension Bushing,02:30:00,02:54:00,2.50,2.90,2500,2500
2486,959,25,Replace Tie Rod & Rack End,01:30:00,01:39:00,1.50,1.65,1050,1050
2487,959,18,Wheel Alignment,01:00:00,01:05:24,1.00,1.09,900,900
2488,959,21,Replace Shock Absorbers,02:00:00,02:22:12,2.00,2.37,1550,1550
2489,960,1,Change Oil,00:45:00,00:47:24,0.75,0.79,650,650
2490,960,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,500,500
2491,961,22,Replace Suspension Bushing,02:30:00,02:38:24,2.50,2.64,1750,1750
2492,961,23,Replace Tie Rod End,01:00:00,00:52:12,1.00,0.87,950,950
2493,961,18,Wheel Alignment,01:00:00,01:13:48,1.00,1.23,950,950
2494,962,22,Replace Suspension Bushing,02:30:00,02:46:12,2.50,2.77,1950,1950
2495,962,25,Replace Tie Rod & Rack End,01:30:00,01:39:00,1.50,1.65,850,850
2496,962,18,Wheel Alignment,01:00:00,00:57:00,1.00,0.95,900,900
2497,963,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:21:00,3.00,3.35,2550,2550
2498,964,1,Change Oil,00:45:00,00:40:12,0.75,0.67,700,700
2499,964,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,650,650
2500,965,1,Change Oil,00:45:00,00:44:24,0.75,0.74,600,600
2501,965,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,450,450
2502,966,1,Change Oil,00:45:00,00:51:00,0.75,0.85,600,600
2503,966,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,550,550
2504,966,3,Replace Fuel Filter,00:45:00,00:47:24,0.75,0.79,550,550
2505,966,5,Replace Cabin Filter,00:15:00,00:18:36,0.25,0.31,200,200
2506,967,1,Change Oil,00:45:00,00:53:24,0.75,0.89,600,600
2507,967,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,650,650
2508,968,1,Change Oil,00:45:00,00:42:36,0.75,0.71,650,650
2509,968,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,450,450
2510,968,4,Replace Air Filter,00:15:00,00:15:36,0.25,0.26,550,550
2511,968,5,Replace Cabin Filter,00:15:00,00:18:36,0.25,0.31,200,200
2512,969,1,Change Oil,00:45:00,00:39:36,0.75,0.66,500,500
2513,969,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,550,550
2514,969,18,Wheel Alignment,01:00:00,01:07:48,1.00,1.13,1000,1000
2515,970,36,Down Clutch / Pulldown Transmission,04:30:00,04:31:12,4.50,4.52,4850,4850
2516,971,22,Replace Suspension Bushing,02:30:00,02:19:12,2.50,2.32,1650,1650
2517,971,25,Replace Tie Rod & Rack End,01:30:00,01:38:24,1.50,1.64,1150,1150
2518,971,18,Wheel Alignment,01:00:00,01:02:24,1.00,1.04,1000,1000
2519,972,1,Change Oil,00:45:00,00:39:00,0.75,0.65,600,600
2520,972,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,450,450
2521,973,1,Change Oil,00:45:00,00:48:36,0.75,0.81,550,550
2522,973,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,450,450
2523,973,3,Replace Fuel Filter,00:45:00,00:42:00,0.75,0.70,550,550
2524,973,4,Replace Air Filter,00:15:00,00:15:36,0.25,0.26,550,550
2525,973,5,Replace Cabin Filter,00:15:00,00:13:12,0.25,0.22,200,200
2526,974,22,Replace Suspension Bushing,02:30:00,02:16:48,2.50,2.28,1200,1200
2527,974,23,Replace Tie Rod End,01:00:00,01:14:24,1.00,1.24,1250,1250
2528,974,18,Wheel Alignment,01:00:00,01:00:36,1.00,1.01,900,900
2529,975,1,Change Oil,00:45:00,00:49:12,0.75,0.82,550,550
2530,975,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,600,600
2531,976,22,Replace Suspension Bushing,02:30:00,02:49:48,2.50,2.83,1850,1850
2532,976,23,Replace Tie Rod End,01:00:00,01:14:24,1.00,1.24,850,850
2533,976,18,Wheel Alignment,01:00:00,00:57:00,1.00,0.95,1050,1050
2534,977,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:36:36,3.00,3.61,3000,3000
2535,977,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,650,650
2536,978,53,Top Overhaul,14:00:00,14:22:12,14.00,14.37,19300,19300
2537,979,1,Change Oil,00:45:00,00:51:00,0.75,0.85,650,650
2538,979,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,650,650
2539,979,3,Replace Fuel Filter,00:45:00,00:53:24,0.75,0.89,550,550
2540,979,4,Replace Air Filter,00:15:00,00:13:48,0.25,0.23,550,550
2541,979,5,Replace Cabin Filter,00:15:00,00:18:00,0.25,0.30,200,200
2542,980,13,Brake Service & Cleaning,01:15:00,01:23:24,1.25,1.39,1050,1050
2543,980,15,Replace Brake Shoes,01:00:00,00:57:00,1.00,0.95,900,900
2544,981,51,Replace Valve Cover Gasket,01:45:00,02:11:24,1.75,2.19,1550,1550
2545,981,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:00:00,1.00,1.00,1000,1000
2546,982,13,Brake Service & Cleaning,01:15:00,01:33:36,1.25,1.56,500,500
2547,982,14,Replace Brake Pads,01:00:00,01:14:24,1.00,1.24,600,600
2548,982,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:45:00,2.00,1.75,2400,2400
2549,983,22,Replace Suspension Bushing,02:30:00,03:04:12,2.50,3.07,1350,1350
